Year,Country,Population,Nitrogen_oxide_Nox,Sulphur_dioxide_SO2,Carbon_monoxide_CO,Organic_carbon_OC,NMVOCs,Black_carbon_BC,Ammonia_NH3,CancerDeath,GDP,Inflation,AvgTemperature
1995,Dominican Republic,7819247.0,0.0008922268476917,0.000564921995503,0.001145821041907,0.0007904125882633,0.0009494058956361,0.0006506430379941,0.0009699696367038,4403.987364629,16637370839.0,14.766666666666666,25.72336377473364
1995,Algeria,28757785.0,0.002164271964042,0.0005900686080105,0.0015995046253023,0.0062258168605793,0.0045837279897292,0.0070626948024389,0.0012497343386043,10177.01842536,41764315330.0,41.16666666666666,18.06027397260274
1995,Spain,39724050.0,0.0126034379946852,0.0132241405058976,0.0040295338474226,0.0024734401305855,0.0059185592182389,0.0060271480024355,0.0076579885702461,85435.04916356,614609000000.0,5.209999999999999,14.953779807204464
1995,Ethiopia,57047908.0,0.0009404286526984,0.0001531422366099,0.0098122201618472,0.0150774861431509,0.0091351526255518,0.0093425948660312,0.0075845059774227,38979.92759498001,7663984568.0,10.616666666666667,16.823668188736683
1995,Finland,5107790.0,0.0024285357190832,0.0007908746925972,0.0009648858912372,0.001133969644606,0.0012825183106454,0.0011477955293708,0.0005716180347393,9647.025906032,134190000000.0,-0.4300000000000001,4.341095890410959
1995,France,59541899.0,0.0174068920320744,0.0071935710886936,0.0131662771709229,0.0068270221563619,0.0148159994009854,0.0111482807623613,0.0125401251265844,140860.53575870002,1601090000000.0,1.7574999999999998,13.206202435312024
1995,Gabon,1084946.0,0.000134590835567,3.6635876910425496e-05,0.0002644127171527,0.0008694291676604,0.0008871592127945,0.001137215652088,0.0001331739555829,1066.236850569,4958845906.0,12.013333333333334,26.448194061830428
1995,United Kingdom,58019030.0,0.0225493098548333,0.0178873827752227,0.009803633216277,0.0019207132325222,0.0156422578259247,0.0057193732446398,0.0070453542270099,155010.44193990002,1346420000000.0,3.354,11.049391171993912
1995,Georgia,4657722.0,0.0002992490488749,0.0001242499103736,0.0003123502905904,0.0010212912750021,0.0004455522604647,0.0002797693700693,0.0005558052818862,5061.90180489,2693768413.0,441.24,13.254033485540337
1995,Guinea,7269625.0,0.0002070162222471,4.890261224379023e-05,0.0012693950247787,0.0025363572199671,0.0010521481294628,0.0015845030371676,0.0007627794995724,4887.461321459999,3693710533.0,5.616666666666667,27.1617199391172
1995,Guinea-Bissau,1088854.0,3.8440924321904496e-05,1.0937957355198123e-05,0.0002205369314517,0.0002718844469638,0.0001780494298693,0.0002121582072144,0.0001766881482877,852.862646942,253966922.3,45.13,28.709284627092845
1995,Greece,10562153.0,0.0033332859985311,0.0041557002809843,0.0013393643958918,0.0007076030876802,0.0018373696372461,0.0012172994252714,0.0012780680060883,23820.89806268,136878000000.0,17.253999999999998,18.20730593607306
1995,Guatemala,10408489.0,0.0008972668785932,0.0002980767633778,0.0016474419632587,0.0037216360162837,0.0013666397391188,0.0021626705527467,0.0013769751234475,4707.72939855,14655404433.0,8.605,19.24063926940639
1995,Guyana,761291.0,0.0001233892355767,2.3660186128645127e-05,7.09723466288258e-05,0.0002348198394597,8.218837976748789e-05,0.0001237635415085,0.0001009354623067,470.6938546679999,621626785.9,14.61,28.22395833333333
1995,Honduras,5709014.0,0.0005404477611255,0.0001605194065419,0.0009784691282147,0.001720916839491,0.0008936623634928,0.0010466394847098,0.0007042008397936,2936.96404217,5347445005.0,31.593333333333334,21.569482496194823
1995,Croatia,4620030.0,0.0007092625035297,0.0005837743194242,0.000669175433162,0.0013022677449198,0.0008301275730244,0.0005619220863164,0.0006813723742778,11419.09713338,22717081925.0,0.4525,4.079738562091503
1995,Haiti,7744503.0,0.0002040741977728,2.7580431810016712e-05,0.0007312247313613,0.0012044147215056,0.0006993490905139,0.0007037795359626,0.0006571073590941,6980.351147819999,2813313279.0,12.85,29.86637667887668
1995,Hungary,10328965.0,0.0017080208699501,0.0046356821286416,0.0014529561927964,0.0012391781039568,0.001420094188036,0.0008997781633691,0.0016687438180585,32698.00047575,46425677734.0,32.838,9.199086757990868
1995,Indonesia,196934260.0,0.0118622437183781,0.0077959739386773,0.022003951359847,0.0430042693181387,0.0290807391159572,0.0312817726304908,0.0222609756029037,82149.54978629998,202132000000.0,9.473333333333334,27.815905631659053
1995,India,963922588.0,0.0430694996438517,0.0283847986908189,0.0677384852155183,0.1407774930988325,0.0584987803745246,0.1045882893253814,0.1156184120831212,422349.995445,360282000000.0,9.35,26.864174277016744
1995,Ireland,3608841.0,0.0013603272138058,0.0012226956524678,0.0004390124884878,0.0004969215936226,0.0008976546479408,0.0005858820182439,0.002435948918465,7298.966696095002,69139823232.0,2.75,8.852054794520548
1995,Iceland,267468.0,0.0003114588548696,8.464923881572804e-05,7.891406166601352e-05,2.0258145843691167e-05,8.770307976305709e-05,0.0001024514238549,7.477646387451058e-05,452.126869329,7123633356.0,1.2225,4.973211567732116
1995,Israel,5545000.0,0.0024417685777071,0.0029881290116956,0.0010577534869245,0.0002350473575565,0.0015580675288068,0.0012129788214208,0.0003807539696807,8449.477765348,100606000000.0,10.408,20.80347917944524
1995,Italy,56844303.0,0.0168504851002189,0.009386764769473,0.0107801140067674,0.0021654760585903,0.0132988408951905,0.0065512641824895,0.0081075501004196,148965.05974544,1174660000000.0,5.8020000000000005,13.189421613394217
1995,Jordan,4588843.0,0.0007325533774004,0.000779234099273,0.0003277119917386,0.0001141696680962,0.0004734369106161,0.0004716309741093,0.0001978759855077,1607.820993715,6727446632.0,1.5533333333333337,17.872907153729074
1995,Japan,125439000.0,0.0356905474663558,0.0077586821597658,0.0115345713236505,0.005021375935176,0.0123191170774156,0.0198668385866878,0.0088759966346582,260366.27684270003,5545560000000.0,0.04,12.702587519025876
1995,Kazakhstan,15815626.0,0.0081331280919749,0.0167231628452843,0.0022408146815575,0.00138485699579,0.0019148650667404,0.0025383476384998,0.0008120491483487,24128.44307288,20374302652.0,241.585,8.517960426179604
1995,Kenya,27768296.0,0.0007084113859468,0.0002494563363201,0.003916827527825,0.0042066117533032,0.0038976492254596,0.0033084796174745,0.0036342248608844,8235.43091978,9046326060.0,4.986666666666667,20.52450532724505
1995,Kuwait,1605901.0,0.0010905162147809,0.0009262057470789,0.0008662797232048,0.0001000876403033,0.0048003735514773,0.0005420040146106,0.0001465095002419,417.6078645389999,27191353887.0,1.7433333333333334,26.741552511415524
1995,Lebanon,3528380.0,0.0007022685899631,0.0006386413225368,0.0008674503283319,0.0001426805042023,0.0010408985131237,0.0001403649176499,0.0002452607691665,2870.4419542140004,11718795528.0,1.8266666666666669,20.695738203957383
1995,Sri Lanka,18242912.0,0.0010678161228312,0.0003052138650326,0.0019072506629386,0.0060645555524665,0.0020482199020756,0.0032410339625097,0.0019523779192117,9536.112954930002,13029697561.0,6.8933333333333335,27.55951293759513
1995,Latvia,2485056.0,0.000477556588483,0.0003713536670137,0.0004928322629099,0.0011951551290086,0.0003943154562732,0.0003893134336434,0.0003493116986157,5681.188505737,5789128637.0,20.2275,5.679908675799086
1995,Morocco,26994250.0,0.0015442995404546,0.0016637532351508,0.0008605747536505,0.004132733701712,0.0012578677517805,0.0035184065270991,0.0016120775626958,11587.06971388,39030285468.0,6.12,18.351293759512934
1995,Madagascar,13475400.0,0.0002609633199658,7.324901633064749e-05,0.0011085671339285,0.0041593148942698,0.0009227871831179,0.0026454980160974,0.0017884181104548,6637.321242370001,3838101052.0,48.81333333333333,18.948706240487063
1995,Mexico,91663285.0,0.0148100516306205,0.0198353863971925,0.0185646847490829,0.0114074239784864,0.0159761651901689,0.0101827836606424,0.0117354586023776,51430.8863494,360074000000.0,37.598,20.48093390751259
1995,Mongolia,2298020.0,0.0010105885487255,0.0004996323685833,0.0005481424029604,0.0004956659199331,0.0001787426114172,0.0003834519067878,0.0018842530182167,2916.337529752,1452165005.0,0.22,-0.4700152207001521
1995,Mozambique,15483286.0,0.0002481672452984,5.821349542696655e-05,0.00202847544355,0.0016769050464522,0.0016131702281395,0.0010556266408514,0.001396242911584,9220.057115983,2899922842.0,46.45666666666667,23.549010654490107
1995,Mauritania,2313630.0,0.0002089372334965,0.0001059581214469,0.0002452032507058,0.0005124333427467,0.0002174429096919,0.0005726858546558,0.000383766529087,1241.602090537,2091731421.0,7.27,25.5703196347032
1995,Malawi,9844415.0,0.0001351328034903,4.522698802333068e-05,0.0005284067196582,0.0030100419550012,0.000493066052713,0.0018847829066336,0.0006062292178246,5389.8649518600005,1397457932.0,88.025,20.573693743528047
1995,Malaysia,20487607.0,0.0042079604960131,0.0024492872409277,0.0030743995137471,0.0024473802665421,0.0061192268962136,0.0037355531983824,0.0027526000348852,11623.86511872,88705342903.0,3.7925,27.536605783866055
1995,Namibia,1627865.0,0.0001537743336767,0.0005744684671283,0.0002045738235688,0.0002261271589959,0.0002065623311355,0.0002306965889595,0.0003426848869632,543.461827522,3978497753.0,14.54,20.61187214611872
1995,Nigeria,107948335.0,0.0037132568823388,0.0007560244677914,0.0207501779956484,0.0288099765958623,0.0206118870717107,0.0196415632010705,0.0114575473832853,53155.99130162999,44062465800.0,72.55666666666667,30.193150684931503
1995,Nicaragua,4652185.0,0.0002608369110454,0.0001636176198925,0.0006127615046741,0.0011991288424564,0.0005848718107284,0.0007223425477998,0.0006047615341354,1685.4551736949998,4140470000.0,11.56,26.427130898021307
1995,Norway,4359184.0,0.0019778197968344,0.0002793758706198,0.0011484092932211,0.0004624838635502,0.0026567469832052,0.0007005737224378,0.0005919092195688,10077.839472218,152030000000.0,2.358,3.290258751902588
1995,Nepal,21576071.0,0.000750311316977,0.0001393865494711,0.0022037997287728,0.0058307890587306,0.0020732241365248,0.0037493583952321,0.0034069829879371,9644.418488360005,4401104418.0,5.3933333333333335,18.251373626373628
1995,New Zealand,3673400.0,0.001300850420197,0.0004795886749891,0.0009581856531018,0.0003758966362159,0.0010346524896482,0.0006755446391348,0.0022210032670984,7057.041101477,63918703507.0,2.968,15.30159817351598
1995,Oman,2204277.0,0.0006521603012556,0.0010138496772038,0.0004359977590491,0.0001492423782378,0.0041814352171456,0.0013757779136384,8.877465816216415e-05,447.037545346,13802600780.0,0.3899999999999999,32.03176253176253
1995,Pakistan,123776839.0,0.0070431913773632,0.0066500777145878,0.0096989599427366,0.0220789797125001,0.0095476938134495,0.0157354073842083,0.0194173608580734,67014.17759760002,60636022423.0,12.843333333333334,24.02648401826484
1995,Panama,2739668.0,0.0003127554349884,0.0001680866471275,0.0005784988825939,0.0003156488282995,0.0004685592862413,0.0002849281420437,0.0003349918405409,1838.7504901819996,9573813700.0,1.0466666666666666,26.412176560121768
1995,Peru,24299160.0,0.0015856313299157,0.008444392038474,0.002025756562377,0.0029050959379069,0.0020165132873942,0.0026719962879237,0.0023794168511625,16469.604604440003,53312793687.0,12.144,18.503500761035006
1995,Philippines,69784088.0,0.0040960367041921,0.0054051904799099,0.0050182939743406,0.0080825404005009,0.0055625433457551,0.0069577685418879,0.0065378527857115,33146.81439001,84644220102.0,6.7225,26.91765601217656
1995,Poland,38594998.0,0.009445727556221,0.016033941322533,0.0070393469606768,0.0061938519726031,0.0055594527371226,0.0055380740301655,0.0059512533334895,81629.8259422,142293000000.0,25.504,7.425114155251141
1995,Portugal,10026176.0,0.0025813426360243,0.002427007705289,0.0012022103804324,0.000911538399413,0.001633536106731,0.0011940700006712,0.0012419133959857,22634.10345341,118122000000.0,4.1625,17.122374429223743
1995,Qatar,513442.0,0.0004727814291264,0.001345926337697,0.0002331413573924,4.63652603853519e-05,0.0010952120105614,0.0003214926554302,7.37661870975072e-05,155.217599999,8137911978.0,4.876666666666666,27.5220700152207
1995,Romania,22684270.0,0.0032570896050634,0.0052693623894377,0.0007581397197355,0.0036083851637488,0.0015770644665262,0.0016184794650533,0.0037021623866073,38586.75856034001,37435317265.0,32.1275,10.44429223744292
1995,Saudi Arabia,18638787.0,0.0113513728333427,0.0129221275324534,0.005035060795672,0.0011657300797969,0.02219484706729,0.0069082762836306,0.0011698852466664,5061.808981799999,143343000000.0,20.54,26.349771689497715
1995,Senegal,8690164.0,0.0002600354391026,0.0001689250155302,0.0005244082062647,0.0006693945966024,0.0005968755255816,0.0005170447166739,0.0008343524899716,4345.507891852,6326342963.0,6.593333333333334,24.301978691019787
1995,Singapore,3524506.0,0.0015559241101195,0.0060287760138351,0.0001641764812541,0.0007363418346704,0.0013963270182441,0.0010528089870171,0.0001565349205801,3548.82876323,87810991957.0,1.596,27.59847792998478
1995,Sierra Leone,4303957.0,9.138576530959332e-05,1.5570978307908725e-05,0.0004974636267462,0.0011661215965205,0.0004093689984367,0.0007482151408833,0.0003202492568059,1858.667400242,870758739.4,29.645,27.68093261380933
1995,Suriname,441851.0,0.0001136776000439,3.9915253107123314e-05,6.0426796417334974e-05,6.332629908952662e-05,5.0553955535015e-05,4.9196419411144034e-05,4.816052693981816e-05,303.38939506500003,691590497.7,87.58666666666666,26.291704718417048
1995,Sweden,8826939.0,0.0024189636570091,0.0005168410344143,0.0013821640921363,0.0012342626176296,0.0017119784783857,0.0013506210520125,0.0012641899571761,20342.713221940005,267306000000.0,3.06,6.800761035007611
1995,Togo,4226291.0,7.902728235598659e-05,1.5729903422872574e-05,0.000565991212268,0.0006790415311293,0.0006038616144321,0.0004483091460409,0.0003904631233631,2199.627463585,1309382885.0,16.0,27.51522070015221
1995,Thailand,59467274.0,0.0082265697139884,0.0211578719168237,0.0130811046673661,0.0088918404287412,0.0136842632886734,0.0107922213870353,0.0090196151820569,55321.20644924,169279000000.0,67.594,28.65181992337165
1995,Tajikistan,5764810.0,0.0003090518927293,0.0001132333900662,0.000517923560191,0.0016896391157554,0.0008424606395268,0.0004079034013028,0.0002905829938796,2777.6137224520003,1231040564.0,307.09000000000003,19.95509823635373
1995,Turkmenistan,4207841.0,0.0019116444985082,0.0006828723262747,0.0003426126541762,0.0006292827732249,0.0005495458252776,0.000490597099678,0.0002019359589597,2501.805725309,2483809524.0,1005.26,16.443835616438356
1995,Tunisia,9125398.0,0.0006499154256057,0.0004962408635268,0.0005251747443474,0.000866078773219,0.0008390488336708,0.001139018959582,0.0006290292653464,6316.41610843,18030876599.0,31.4,19.24642313546423
1995,Turkey,58486456.0,0.0084702219003009,0.0145871385620707,0.0055388416624368,0.0075840118108829,0.007779965350699,0.0076462990911614,0.0090328661339451,58686.3419655,169486000000.0,78.63,12.302739726027395
1995,Uganda,20413152.0,0.0004208918574203,6.459792519733485e-05,0.003457263028466,0.0064008133665002,0.0028304420619535,0.0038910790814926,0.0023526723577318,12687.55335187,5755818947.0,5.695,21.84472059143292
1995,Ukraine,51512299.0,0.0105930146326729,0.0182474084869124,0.004696572546858,0.0055295225864971,0.0069423601692309,0.0049985576204858,0.0119553200221162,116681.1256358,48214751924.0,316.3525,8.12937595129376
1995,Uruguay,3224281.0,0.000383056644425,0.0001944029295455,0.0004314612949386,0.0005090912027615,0.0003565413803147,0.0005333307938714,0.0013814779112624,7941.797215140001,19297663097.0,31.0,15.771689497716896
1995,Uzbekistan,22785000.0,0.0030659221511872,0.0064569514557084,0.0012896587886848,0.0032618453498234,0.0009746335530661,0.0015053980251487,0.0009240103287393,12550.29323496,13350468917.0,304.6,14.277777777777777
1995,Vietnam,74910461.0,0.002534012261321,0.0013972714412623,0.009107013570133,0.0091565465615432,0.0088201293621095,0.0058519601701374,0.0110778267177241,70361.5668581,20736164459.0,16.93,23.41156773211568
1995,South Africa,41435758.0,0.0118161893370838,0.015924526189407,0.0104240451008022,0.011816912434678,0.0110501530023366,0.0106626902048893,0.0048190732673129,29597.25059135,171735000000.0,8.9525,16.13150684931507
1995,Zambia,9096607.0,0.0002571724785243,0.0027754171050049,0.0020886502406503,0.0030255683468164,0.0015636228240631,0.0019343771755173,0.0011136123984575,5421.747233073,3807067122.0,37.31333333333333,22.65890410958904
1996,Albania,3168033.0,0.0001141720810199,0.0001203268517193,0.0001851960195704,0.0003404842729683,0.000230473629212,0.0001155484012207,0.0006080830440028,2716.345560085,3199641336.0,13.133333333333336,13.888888888888888
1996,United Arab Emirates,2539126.0,0.0028802832950534,0.0023974755590313,0.0010718623742722,0.0003604969051142,0.0052275944346918,0.002492460694342,0.000163003749579,589.0822284850001,73571233996.0,2.98,27.26753187613843
1996,Argentina,35246374.0,0.0071327203088104,0.0010970942283707,0.004390425017755,0.0035371947625466,0.0047523834394734,0.0064129774649112,0.0074560434352106,56180.28893930001,272150000000.0,2.3775,16.890862173649058
1996,Australia,18311000.0,0.0133950273110527,0.0111606843355656,0.0072828057452426,0.0027537135035047,0.0081735435795803,0.0041327408918428,0.007854265103063,32300.0152835,401090000000.0,1.874,16.523618700667882
1996,Austria,7959017.0,0.001931756193728,0.0003291636553851,0.001396468648587,0.0013722134224383,0.0014608371218505,0.0014074573161235,0.0011893241044683,18229.151330220004,237251000000.0,1.7920000000000005,9.43154219793564
1996,Burundi,6060111.0,0.0001010649250774,2.523967956355388e-05,0.0008979629955577,0.00192517982721,0.0006709539145028,0.00117054926954,0.0004851547399496,4017.738979075,869033856.3,25.21,26.43564745818844
1996,Belgium,10156637.0,0.0036682964485446,0.0019370151568746,0.0016251423482095,0.0008500462754466,0.0018009412523008,0.0026243858771547,0.0017272105687876,27272.265880230003,279201000000.0,1.992,9.508652094717668
1996,Benin,6094259.0,0.0001765827163875,2.312882820001545e-05,0.0006819616326922,0.0017071739208406,0.0006393207205715,0.0010670350410901,0.0006090367243367,3097.880298111,2361116588.0,4.0600000000000005,27.450212507589555
1996,Bangladesh,117649932.0,0.0027833236439048,0.0005706763879431,0.0031149219758393,0.0065343171060624,0.0040036080571797,0.0047217224302207,0.0126521718173859,58846.51708483,46438484108.0,3.216666666666667,25.420992714025505
1996,Bulgaria,8362826.0,0.0015705030110517,0.0094481561143468,0.0007155853307857,0.0006534279185642,0.0009454640650536,0.0006926238164462,0.0014440699293443,16386.51172744,12294221473.0,138.2275,-1.0013731514155872
1996,Bahrain,578666.0,0.0003775794899553,0.0001512959832967,0.0002877493199708,1.89201946277513e-05,0.0005176681082255,8.520376067363387e-05,2.8523521599025546e-05,274.10110440900013,6101861436.0,0.1033333333333333,26.02580449301761
1996,Belarus,10160000.0,0.0019097239329251,0.001998410484483,0.0009044330024926,0.0010580635810682,0.001907241953688,0.0012224690938894,0.0031362771862915,21371.44371191,14756846154.0,43.7425,6.326350941105039
1996,Belize,213664.0,3.76995726888452e-05,4.650437633069759e-06,2.8344285339323928e-05,2.748477076532376e-05,2.9131479715169524e-05,1.2864093090670642e-05,2.480559405646933e-05,139.03405598499995,641660000.0,4.843333333333334,27.69846690953248
1996,Bolivia,7779267.0,0.0004716396892018,7.063275097453108e-05,0.0007042530214631,0.0004981713109789,0.000710289227692,0.0004829572208801,0.0012270082426663,6851.552444493999,7396966657.0,14.243333333333334,7.789921068609594
1996,Brazil,164614688.0,0.0214299122798945,0.0127164724413148,0.0215643636669841,0.0230437456984248,0.0218071929911069,0.0233390047695081,0.0339845397040274,122818.39563940004,850426000000.0,11.5075,22.396174863387976
1996,Barbados,267049.0,6.093593518145986e-05,1.0694296386377504e-05,3.3843665905950425e-05,1.925496011296684e-05,3.5089326977775783e-05,1.330070315821363e-05,3.091403324894856e-05,473.339515278,2363645403.0,1.9966666666666668,27.241651487553128
1996,Central African Republic,3308233.0,6.23004839161416e-05,1.2717237339048683e-05,0.0003568238029882,0.0010802184762103,0.000298331282476,0.0006460933056162,0.0005264660781689,2333.9583546450003,1007791186.0,3.573333333333333,25.418070734669094
1996,Canada,29610218.0,0.0254574787879862,0.0189601698284163,0.0173404890472482,0.0067368383525648,0.0208733419616891,0.004686733491714,0.0076553422459986,59483.11857605,628546000000.0,1.266,5.810883424408014
1996,Switzerland,7071850.0,0.001209351883461,0.0001849389426154,0.00069263210092,0.0005922843082927,0.0012833865062829,0.0007516699849139,0.0008776116096679,14425.90680073,340471000000.0,0.262,10.27286986439992
1996,China,1217550000.0,0.139718009581052,0.1676863871690125,0.2985419649132432,0.1823098538097024,0.156388188954037,0.2945793605820472,0.1699071660255759,1736569.4091099997,863747000000.0,7.95,15.562295081967212
1996,Colombia,37076387.0,0.0036438930585112,0.001203149541423,0.0065306652486137,0.0055201357196591,0.0060993611744337,0.0044379639301001,0.0060755850444167,26763.4131622,97160109278.0,19.388,13.663479052823314
1996,Costa Rica,3632362.0,0.0004063880233529,0.0001322837250215,0.0006762112010364,0.0004696785048275,0.0005817504710927,0.0003774778622635,0.0006463246984879,2858.7332493640006,11678424507.0,16.074,23.30214025500911
1996,Cyprus,873423.0,0.0001982888291501,0.000309732063762,5.283213247321521e-05,4.862781381856607e-05,0.0001189468685762,0.0001886579063992,0.0001424308770672,903.972245005,10011918444.0,2.8633333333333333,19.771566017467656
1996,Germany,81914831.0,0.0196516450347862,0.0109855729019207,0.0089839572481948,0.0050853622752023,0.0135215293076288,0.0114005419520771,0.0107212747578095,202758.56534849995,2497240000000.0,0.98,9.42626797227695
1996,Denmark,5263074.0,0.0029054960779858,0.0013048968574828,0.0009194982842046,0.0005408729149148,0.001307943529049,0.0009297419140765,0.0018985128076741,15470.597049440004,187632000000.0,2.498,7.106709168184579
1996,Dominican Republic,7952763.0,0.0009519553373548,0.0005584906383872,0.0011331299836298,0.0007884964018355,0.0010017685645273,0.0006904933925118,0.0010185301789885,4632.101774680999,18241691857.0,6.140000000000001,26.606026108075287
1996,Algeria,29266405.0,0.0021110460047282,0.0005897728233135,0.0015172115231856,0.0063647437148957,0.0046159363337555,0.0071457291939122,0.001180418714621,10160.16359451,46941582519.0,25.433333333333334,17.476927747419552
1996,Spain,39889852.0,0.0121612385053555,0.0116292584974917,0.0040124471992379,0.0024650588732959,0.0060999235467602,0.0057526035858944,0.0079017019681156,86586.30579508003,642589000000.0,4.696,16.066079740943128
1996,Ethiopia,58883530.0,0.0009868872193362,0.000159885512542,0.0101246651732098,0.0152816039423475,0.0095802713615697,0.0094871838102765,0.007964696978736,39221.41068627,8547939731.0,-0.8233333333333334,16.476092896174862
1996,Finland,5124573.0,0.0024650029059158,0.00082289738479,0.0009526708552651,0.0011936603226972,0.0012236052898618,0.0011601848337399,0.0005974174161353,9821.28413395,132129000000.0,1.256,5.27762598664238
